Source,Target,Type,Id,Label,timeset,Weight
60865434,158487331,Directed,11970,,,1
18377827,423868716,Directed,11991,,,1
1088831114813362176,2157651508,Directed,12026,,,1
1260327938483986434,28631535,Directed,12052,,,1
1260327938483986434,121402638,Directed,12053,,,1
1260327938483986434,565752397,Directed,12054,,,1
1260327938483986434,151123001,Directed,12055,,,1
1260327938483986434,158487331,Directed,12056,,,1
1260327938483986434,798880817879650310,Directed,12058,,,1
1260327938483986434,142264595,Directed,12059,,,1
1260327938483986434,550202880,Directed,12060,,,1
1260327938483986434,376113319,Directed,12061,,,1
4415530752,236699098,Directed,12069,,,1
1116468016877850624,27260086,Directed,12115,,,1
1298686912262266881,60865434,Directed,12132,,,1
1298686912262266881,1192946702891790336,Directed,12134,,,1
1298686912262266881,587463737,Directed,12135,,,1
1298686912262266881,343627165,Directed,12137,,,1
1298686912262266881,1964571728,Directed,12139,,,1
1298686912262266881,1725137533,Directed,12141,,,1
58139739,17828988,Directed,12234,,,1
41147159,171711068,Directed,12242,,,1
41147159,1259255408,Directed,12243,,,1
41147159,385427709,Directed,12244,,,1
41147159,792715898,Directed,12245,,,1
41147159,192549399,Directed,12246,,,1
41147159,3107493797,Directed,12247,,,1
41147159,19583545,Directed,12248,,,1
41147159,3461302402,Directed,12251,,,1
720117957,236699098,Directed,12267,,,1
1295109985278529536,353178677,Directed,12322,,,1
1295109985278529536,214201922,Directed,12323,,,1
1295109985278529536,2557521,Directed,12327,,,1
1295109985278529536,42384760,Directed,12331,,,1
3107493797,41147159,Directed,12339,,,1
1725137533,58531272,Directed,12350,,,1
15095537,2396677714,Directed,12361,,,1
3615920477,1367531,Directed,12368,,,1
3615920477,40519997,Directed,12371,,,1
889891524,5943622,Directed,12396,,,1
4870121943,958814513171779586,Directed,12464,,,1
1208837799358746625,343627165,Directed,12505,,,1
1293213842210721794,11071292,Directed,12519,,,1
1293213842210721794,3138637447,Directed,12520,,,1
831581366,91478624,Directed,12525,,,1
831581366,816653,Directed,12531,,,1
1289518598843662336,151123001,Directed,12538,,,1
1289518598843662336,25365536,Directed,12540,,,1
1289518598843662336,33995409,Directed,12541,,,1
707143369,24897626,Directed,12553,,,1
707143369,19923144,Directed,12559,,,1
1651824314,58531272,Directed,12563,,,1
1651824314,2550023839,Directed,12566,,,1
1651824314,1178944580,Directed,12569,,,1
1234220098124038144,357606935,Directed,12600,,,1
1298202329536061440,2557521,Directed,12643,,,1
1298202329536061440,822215673812119553,Directed,12645,,,1
1298202329536061440,2425151,Directed,12646,,,1
1298202329536061440,34743251,Directed,12650,,,1
3269694344,23083404,Directed,12685,,,1
3269694344,1059194370,Directed,12686,,,1
3269694344,849804653307076609,Directed,12691,,,1
1273677793319096322,713993413,Directed,12718,,,1
1161482295221661697,1036770944168194048,Directed,12736,,,1
1161482295221661697,44196397,Directed,12737,,,1
1265031226064359431,156132825,Directed,12801,,,1
759819971140591616,1903105045,Directed,12814,,,1
1269263209757913088,236699098,Directed,12822,,,1
2165633652,33923443,Directed,12850,,,1
1275535004274249728,939091,Directed,12870,,,1
1126899208357855233,14573900,Directed,12945,,,1
1126899208357855233,2339333214,Directed,12946,,,1
1126899208357855233,21447363,Directed,12951,,,1
376113319,28631535,Directed,12953,,,1
973135445969252352,428377986,Directed,12972,,,1
973135445969252352,17970094,Directed,12974,,,1
2734287414,268439864,Directed,12984,,,1
2734287414,2401980110,Directed,12988,,,1
2734287414,21447363,Directed,12990,,,1
605778973,474833666,Directed,13022,,,1
605778973,23613479,Directed,13024,,,1
3044632922,2339333214,Directed,13054,,,1
173560092,24897626,Directed,13070,,,1
1270976269748965378,558797310,Directed,13082,,,1
1270976269748965378,35094637,Directed,13084,,,1
1297161085838077952,764182927,Directed,13103,,,1
713221481036193792,1169680644,Directed,13165,,,1
1155278697580105734,105297123,Directed,13175,,,1
1292511821015011328,14573900,Directed,13234,,,1
138655447,16331010,Directed,13248,,,1
1297300372768219136,14573900,Directed,13255,,,1
17910893,217160945,Directed,13285,,,1
964514589894434817,3044632922,Directed,13320,,,1
142262635,158487331,Directed,13327,,,1
92577188,3108351,Directed,13340,,,1
958814513171779586,4870121943,Directed,13348,,,1
1136764053022543875,1178944580,Directed,13352,,,1
1136764053022543875,2550023839,Directed,13354,,,1
1136764053022543875,216299334,Directed,13359,,,1
1136764053022543875,33995409,Directed,13360,,,1
1294989199653863436,155659213,Directed,13413,,,1
1294989199653863436,533085085,Directed,13416,,,1
1294989199653863436,122556667,Directed,13421,,,1
1298622122919473153,1156338067,Directed,13434,,,1
1298622122919473153,558797310,Directed,13437,,,1
1298622122919473153,627673190,Directed,13438,,,1
1298622122919473153,14573900,Directed,13440,,,1
1243635402847682561,11071292,Directed,13445,,,1
248201406,2550023839,Directed,13465,,,1
189307961,41147159,Directed,13486,,,1
189307961,124450567,Directed,13490,,,1
705912144437649409,268414482,Directed,13506,,,1
1288309657845604385,1219258209451593728,Directed,13512,,,1
1288309657845604385,1293368666025799680,Directed,13513,,,1
1288309657845604385,1170428155720622087,Directed,13516,,,1
1288309657845604385,1170129503873622016,Directed,13517,,,1
1288309657845604385,811414973985550336,Directed,13518,,,1
1288309657845604385,1206762186519064577,Directed,13519,,,1
1288309657845604385,836408868355846145,Directed,13521,,,1
2297026884,2241646376,Directed,13522,,,1
2297026884,970207298,Directed,13524,,,1
2297026884,29442313,Directed,13528,,,1
2297026884,319769408,Directed,13529,,,1
2297026884,38271276,Directed,13530,,,1
738165350341058560,1052254761267937280,Directed,13546,,,1
1046240483943632897,3760753875,Directed,13645,,,1
1046240483943632897,40156330,Directed,13646,,,1
1046240483943632897,17076330,Directed,13647,,,1
1046240483943632897,148397910,Directed,13648,,,1
1046240483943632897,893660161109348352,Directed,13649,,,1
1046240483943632897,576635322,Directed,13650,,,1
1046240483943632897,13142952,Directed,13651,,,1
1273109335393153031,29761740,Directed,13707,,,1
1273109335393153031,2938335803,Directed,13711,,,1
989654189352636416,17842366,Directed,13722,,,1
992616072338690049,50374439,Directed,13741,,,1
3760753875,18395177,Directed,13767,,,1
30455980,822215673812119553,Directed,13773,,,1
777971022163087360,892275857779118080,Directed,13803,,,1
777971022163087360,961069080605229056,Directed,13810,,,1
2165705634,2228878592,Directed,13827,,,1
2165705634,14992591,Directed,13830,,,1
36789063,5768872,Directed,13867,,,1
36789063,51241574,Directed,13868,,,1
936783687194161152,30354991,Directed,13875,,,1
2247952680,19263978,Directed,13926,,,1
2247952680,248495200,Directed,13929,,,1
2247952680,100220864,Directed,13931,,,1
745820305411584000,216065430,Directed,13972,,,1
959396048803368960,5402612,Directed,14029,,,1
893660161109348352,15485441,Directed,14075,,,1
804015436979277824,25073877,Directed,14112,,,1
1212784844037447681,357606935,Directed,14135,,,1
1212784844037447681,970207298,Directed,14136,,,1
552186827,1082334352711790593,Directed,14145,,,1
3331850139,30354991,Directed,14168,,,1
344955115,26548315,Directed,14180,,,1
1088232459844702215,2178243152,Directed,14195,,,1
66840080,428333,Directed,14208,,,1
2416465640,105119490,Directed,14215,,,1
2416465640,16409683,Directed,14220,,,1
2416465640,15846407,Directed,14221,,,1
1065449672721031174,17919972,Directed,14224,,,1
1065449672721031174,2881331118,Directed,14231,,,1
22162854,180505807,Directed,14238,,,1
508227095,7744592,Directed,14245,,,1
143104075,23022687,Directed,14253,,,1
155899977,14499829,Directed,14266,,,1
703934469,1330457336,Directed,14274,,,1
14534412,82167518,Directed,14290,,,1
1129029661,23936865,Directed,14293,,,1
1129029661,700121003,Directed,14294,,,1
1129029661,1288309657845604385,Directed,14297,,,1
1129029661,1046240483943632897,Directed,14298,,,1
1129029661,961069080605229056,Directed,14299,,,1
1129029661,1248809525907525639,Directed,14300,,,1
1129029661,713367566,Directed,14301,,,1
1129029661,3234174853,Directed,14302,,,1
2948966208,30364057,Directed,14313,,,1
2948966208,885227247992541196,Directed,14315,,,1
2948966208,28406270,Directed,14316,,,1
2948966208,459483899,Directed,14317,,,1
2948966208,966313003099590656,Directed,14319,,,1
2948966208,717781732578037761,Directed,14320,,,1
2948966208,24024778,Directed,14321,,,1
2948966208,33747810,Directed,14322,,,1
1917731,13850422,Directed,14330,,,1
1082334352711790593,16129920,Directed,14342,,,1
713367566,26800893,Directed,14344,,,1
713367566,91117255,Directed,14345,,,1
713367566,29635094,Directed,14346,,,1
713367566,1967329470,Directed,14347,,,1
713367566,36789063,Directed,14349,,,1
713367566,148780457,Directed,14351,,,1
41479260,14642495,Directed,14358,,,1
1201541381111664640,1199719255538905088,Directed,14366,,,1
1170129503873622016,3760753875,Directed,14384,,,1
1170129503873622016,166739404,Directed,14385,,,1
1240022327464779788,1212784844037447681,Directed,14437,,,1
173677727,52422878,Directed,14460,,,1
1293368666025799680,1129029661,Directed,14488,,,1
1295694681997807616,1273109335393153031,Directed,14517,,,1
23936865,25001016,Directed,14563,,,1
23936865,855229572345995264,Directed,14565,,,1
23936865,41479260,Directed,14566,,,1
23936865,94897451,Directed,14567,,,1
23936865,810513498665086976,Directed,14568,,,1
23936865,22162854,Directed,14570,,,1
23936865,992616072338690049,Directed,14571,,,1
23936865,107817424,Directed,14572,,,1
1199719255538905088,155899977,Directed,14583,,,1
1199719255538905088,406745433,Directed,14584,,,1
1199719255538905088,143104075,Directed,14585,,,1
1199719255538905088,14779015,Directed,14586,,,1
1199719255538905088,738165350341058560,Directed,14587,,,1
1199719255538905088,168290039,Directed,14588,,,1
1199719255538905088,127398666,Directed,14589,,,1
1199719255538905088,959396048803368960,Directed,14591,,,1
850408942664658944,970207298,Directed,14617,,,1
127398666,376499282,Directed,14657,,,1
1176978592481337352,1129029661,Directed,14689,,,1
1170428155720622087,1294679136661901313,Directed,14711,,,1
421104025,764962305578786816,Directed,14773,,,1
421104025,173677727,Directed,14774,,,1
421104025,471677441,Directed,14775,,,1
421104025,52613032,Directed,14776,,,1
421104025,45668062,Directed,14777,,,1
421104025,1092809965679624193,Directed,14778,,,1
421104025,745820305411584000,Directed,14779,,,1
421104025,1123368890829029377,Directed,14780,,,1
421104025,1107896723936940032,Directed,14781,,,1
421104025,892275857779118080,Directed,14782,,,1
764962305578786816,39344374,Directed,14786,,,1
764962305578786816,2228878592,Directed,14790,,,1
15474653,357606935,Directed,14820,,,1
15474653,800942537083068416,Directed,14821,,,1
25333609,80617430,Directed,14828,,,1
1222323715431714827,138203134,Directed,14841,,,1
1222323715431714827,166747718,Directed,14842,,,1
1248809525907525639,2936051829,Directed,14933,,,1
1248809525907525639,716435110845808641,Directed,14934,,,1
1248809525907525639,1082334352711790593,Directed,14935,,,1
1248809525907525639,3234266917,Directed,14936,,,1
1248809525907525639,42817731,Directed,14937,,,1
1248809525907525639,2881331118,Directed,14938,,,1
1248809525907525639,2750714856,Directed,14939,,,1
1248809525907525639,1138076821533155328,Directed,14940,,,1
1248809525907525639,66699013,Directed,14941,,,1
1248809525907525639,951485909127573505,Directed,14942,,,1
961069080605229056,4517565515,Directed,14953,,,1
961069080605229056,4562191821,Directed,14955,,,1
961069080605229056,25020503,Directed,14956,,,1
961069080605229056,435571397,Directed,14957,,,1
961069080605229056,962554896397537280,Directed,14959,,,1
961069080605229056,376878044,Directed,14960,,,1
961069080605229056,337325417,Directed,14962,,,1
735546744,34507480,Directed,15022,,,1
14779015,158848407,Directed,15031,,,1
24024778,39364684,Directed,15033,,,1
24024778,2893511188,Directed,15038,,,1
1490387060,255855227,Directed,15052,,,1
521872315,2848851623,Directed,15057,,,1
1570645560,330262748,Directed,15066,,,1
3234266917,785264439272566784,Directed,15089,,,1
1067473984088879104,19725644,Directed,15119,,,1
2881331118,1065449672721031174,Directed,15138,,,1
33747810,357606935,Directed,15143,,,1
716435110845808641,838207103852396544,Directed,15161,,,1
22453233,28221296,Directed,15170,,,1
1160811348,52146755,Directed,15181,,,1
1262155119505833989,33537967,Directed,15233,,,1
1262155119505833989,892275857779118080,Directed,15235,,,1
1262155119505833989,23936865,Directed,15239,,,1
1108544711801925632,174110843,Directed,15248,,,1
1108544711801925632,29442313,Directed,15250,,,1
26792546,44039298,Directed,15267,,,1
2530089138,2297026884,Directed,15280,,,1
2802681836,5402612,Directed,15288,,,1
252663106,84353161,Directed,15343,,,1
700121003,804015436979277824,Directed,15363,,,1
700121003,521872315,Directed,15364,,,1
700121003,1428787428,Directed,15365,,,1
700121003,2848851623,Directed,15366,,,1
700121003,461720085,Directed,15367,,,1
700121003,1216790035195973632,Directed,15368,,,1
700121003,1129029661,Directed,15369,,,1
700121003,174110843,Directed,15371,,,1
700121003,248495200,Directed,15372,,,1
913712382794280960,43855487,Directed,15430,,,1
139245277,422201803,Directed,15470,,,1
67283363,17471979,Directed,15497,,,1
262078834,39000115,Directed,15524,,,1
3026140439,2519200094,Directed,15553,,,1
2585696372,14096763,Directed,15615,,,1
285282053,47786101,Directed,15625,,,1
285282053,5768872,Directed,15628,,,1
285282053,15485441,Directed,15632,,,1
14353392,428333,Directed,15670,,,1
1054858888707801088,14800270,Directed,15703,,,1
763341799951925248,715851056148791296,Directed,15723,,,1
763341799951925248,1157045875857940480,Directed,15725,,,1
763341799951925248,14159148,Directed,15726,,,1
763341799951925248,350118701,Directed,15727,,,1
763341799951925248,3108351,Directed,15729,,,1
763341799951925248,762967494718005248,Directed,15730,,,1
763341799951925248,28368776,Directed,15731,,,1
763341799951925248,333935142,Directed,15732,,,1
195632804,51241574,Directed,15734,,,1
195632804,114349471,Directed,15735,,,1
195632804,14075928,Directed,15736,,,1
195632804,130865850,Directed,15737,,,1
195632804,25073877,Directed,15738,,,1
195632804,204245399,Directed,15739,,,1
195632804,121987042,Directed,15740,,,1
195632804,66313848,Directed,15741,,,1
195632804,58675816,Directed,15742,,,1
1297849541392306181,2354465522,Directed,15743,,,1
1297849541392306181,50393960,Directed,15744,,,1
1297849541392306181,939091,Directed,15745,,,1
1297849541392306181,30354991,Directed,15746,,,1
1297849541392306181,91478624,Directed,15747,,,1
1297849541392306181,20562637,Directed,15748,,,1
1297849541392306181,34713362,Directed,15749,,,1
1297849541392306181,17169320,Directed,15751,,,1
1297849541392306181,19397785,Directed,15752,,,1
715851056148791296,117102398,Directed,15755,,,1
258885469,80617430,Directed,15793,,,1
258885469,786309892990574592,Directed,15796,,,1
258885469,16170253,Directed,15798,,,1
300497193,18336143,Directed,15813,,,1
300497193,78100510,Directed,15815,,,1
300497193,19243316,Directed,15816,,,1
300497193,807095,Directed,15817,,,1
300497193,225163993,Directed,15818,,,1
300497193,342226913,Directed,15819,,,1
300497193,120129682,Directed,15820,,,1
300497193,114870265,Directed,15821,,,1
300497193,278776049,Directed,15822,,,1
1282203574781407232,41777199,Directed,15823,,,1
1282203574781407232,86390214,Directed,15824,,,1
1282203574781407232,67283363,Directed,15825,,,1
1282203574781407232,20562637,Directed,15826,,,1
1282203574781407232,25098482,Directed,15827,,,1
1282203574781407232,259771124,Directed,15828,,,1
1282203574781407232,19658826,Directed,15829,,,1
1282203574781407232,285282053,Directed,15830,,,1
1282203574781407232,807003567605227520,Directed,15831,,,1
1282203574781407232,27042513,Directed,15832,,,1
192727728,7215512,Directed,15834,,,1
192727728,3108351,Directed,15836,,,1
192727728,5988062,Directed,15838,,,1
88662336,637196658,Directed,15851,,,1
296924721,807095,Directed,15885,,,1
64228568,44409004,Directed,15896,,,1
2294895241,208120290,Directed,15907,,,1
19243316,15754281,Directed,15926,,,1
1298547411665780741,2467791,Directed,15933,,,1
1298547411665780741,3026140439,Directed,15934,,,1
1298547411665780741,29949435,Directed,15935,,,1
1298547411665780741,117102398,Directed,15937,,,1
1298547411665780741,301309392,Directed,15938,,,1
1298547411665780741,33612908,Directed,15940,,,1
1298547411665780741,5120691,Directed,15941,,,1
1298547411665780741,2389227352,Directed,15942,,,1
21045275,222953824,Directed,15976,,,1
762967494718005248,19230601,Directed,16023,,,1
18949452,816653,Directed,16104,,,1
18949452,818876014390603776,Directed,16110,,,1
107746523,38469445,Directed,16138,,,1
39103115,16955517,Directed,16143,,,1
39103115,19622212,Directed,16145,,,1
39103115,116238355,Directed,16146,,,1
39103115,3236381990,Directed,16147,,,1
39103115,285301140,Directed,16148,,,1
39103115,16446587,Directed,16150,,,1
39103115,8198012,Directed,16151,,,1
39103115,192727728,Directed,16152,,,1
19622212,892275857779118080,Directed,16165,,,1
1157045875857940480,29949435,Directed,16175,,,1
1021346002446561280,18949452,Directed,16186,,,1
1021346002446561280,29442313,Directed,16187,,,1
2314166610,2230072406,Directed,16193,,,1
2314166610,258885469,Directed,16194,,,1
2314166610,69165006,Directed,16195,,,1
2314166610,244169661,Directed,16196,,,1
2314166610,264879105,Directed,16197,,,1
2314166610,316509947,Directed,16199,,,1
2314166610,280830358,Directed,16200,,,1
2314166610,38271276,Directed,16201,,,1
2314166610,21570308,Directed,16202,,,1
1202126714219794433,15754281,Directed,16227,,,1
174225594,3233300657,Directed,16238,,,1
342226913,14348157,Directed,16243,,,1
342226913,19725644,Directed,16246,,,1
1134433206193872896,216065430,Directed,16253,,,1
1134433206193872896,1054858888707801088,Directed,16255,,,1
1094039133197135872,1082334352711790593,Directed,16298,,,1
1094039133197135872,43910797,Directed,16300,,,1
34713362,195632804,Directed,16324,,,1
34713362,51462013,Directed,16325,,,1
34713362,39103115,Directed,16326,,,1
34713362,1651968589,Directed,16327,,,1
34713362,300497193,Directed,16329,,,1
34713362,316509947,Directed,16330,,,1
34713362,1524611857,Directed,16331,,,1
34713362,2314166610,Directed,16332,,,1
316509947,34755196,Directed,16343,,,1
316509947,8072532,Directed,16344,,,1
316509947,107746523,Directed,16345,,,1
316509947,105939814,Directed,16346,,,1
316509947,979029881991368705,Directed,16348,,,1
316509947,195783637,Directed,16349,,,1
316509947,348404205,Directed,16350,,,1
316509947,44196397,Directed,16352,,,1
14360732,234074680,Directed,16437,,,1
105939814,185270017,Directed,16446,,,1
2389227352,15012486,Directed,16465,,,1
47440091,22162854,Directed,16514,,,1
1651968589,2585696372,Directed,16530,,,1
1651968589,296924721,Directed,16533,,,1
1651968589,1580555131,Directed,16534,,,1
1651968589,18949452,Directed,16535,,,1
1651968589,2895092784,Directed,16536,,,1
1651968589,253167239,Directed,16538,,,1
792899276632391680,3233300657,Directed,16544,,,1
792899276632391680,174225594,Directed,16547,,,1
773239635384426496,930805809969209345,Directed,16602,,,1
773239635384426496,27406401,Directed,16605,,,1
773239635384426496,33990291,Directed,16609,,,1
3233300657,1134433206193872896,Directed,16611,,,1
3233300657,39105645,Directed,16612,,,1
3233300657,792899276632391680,Directed,16613,,,1
3233300657,1054858888707801088,Directed,16614,,,1
3233300657,174225594,Directed,16616,,,1
3233300657,764222875,Directed,16617,,,1
3233300657,773239635384426496,Directed,16618,,,1
3233300657,1442394878,Directed,16619,,,1
114870265,15441965,Directed,16647,,,1
1242732603683332096,16129920,Directed,16661,,,1
1242732603683332096,819543872883884032,Directed,16667,,,1
979029881991368705,471677441,Directed,16678,,,1
220684673,16664681,Directed,16697,,,1
1023986311433048064,291428614,Directed,16703,,,1
69165006,2911095315,Directed,16728,,,1
3379460452,142721190,Directed,16754,,,1
35528169,31080039,Directed,16760,,,1
35528169,23083404,Directed,16765,,,1
16955517,17579312,Directed,16773,,,1
16955517,91478624,Directed,16776,,,1
16955517,1754641,Directed,16779,,,1
2345489538,15485441,Directed,16793,,,1
8198012,113130846,Directed,16824,,,1
3313767952,1754641,Directed,16865,,,1
3313767952,13298072,Directed,16867,,,1
1193927742,34713362,Directed,16893,,,1
1298149041998446592,110312278,Directed,16910,,,1
1298149041998446592,1155027956504207361,Directed,16911,,,1
1298149041998446592,182889996,Directed,16912,,,1
1298149041998446592,30648872,Directed,16914,,,1
1298149041998446592,467418826,Directed,16915,,,1
1298149041998446592,404803341,Directed,16916,,,1
1298149041998446592,805789441373544448,Directed,16917,,,1
1298149041998446592,62325140,Directed,16918,,,1
1298149041998446592,230696471,Directed,16919,,,1
143888360,21041321,Directed,16930,,,1
143888360,16129920,Directed,16931,,,1
143888360,13393052,Directed,16932,,,1
120129682,822215673812119553,Directed,16973,,,1
120129682,14992591,Directed,16978,,,1
120129682,2097571,Directed,16979,,,1
2950317022,100220864,Directed,17003,,,1
2950317022,17919972,Directed,17008,,,1
51462013,21041321,Directed,17020,,,1
51462013,40912473,Directed,17021,,,1
51462013,7768402,Directed,17022,,,1
51462013,118747545,Directed,17024,,,1
51462013,15893354,Directed,17025,,,1
51462013,35528169,Directed,17026,,,1
51462013,2978345031,Directed,17027,,,1
51462013,101538730,Directed,17028,,,1
1209111705143435264,19826509,Directed,17035,,,1
147725246,172414996,Directed,17068,,,1
2575245955,23783692,Directed,17089,,,1
29562422,23937786,Directed,17090,,,1
29562422,14673907,Directed,17092,,,1
29562422,18180495,Directed,17093,,,1
29562422,726414091,Directed,17094,,,1
29562422,456095936,Directed,17096,,,1
29562422,48223726,Directed,17097,,,1
29562422,720293443260456960,Directed,17098,,,1
458566509,729676086632656900,Directed,17103,,,1
458566509,720293443260456960,Directed,17109,,,1
1261358267944456193,78523300,Directed,17127,,,1
1261358267944456193,14839147,Directed,17128,,,1
3461168303,1141136372,Directed,17138,,,1
822215673812119553,818876014390603776,Directed,17140,,,1
822215673812119553,818928162449068032,Directed,17143,,,1
822215673812119553,822215679726100480,Directed,17145,,,1
822215673812119553,823638938590085124,Directed,17147,,,1
97188779,39349894,Directed,17160,,,1
1296461083633385473,988573326376427520,Directed,17170,,,1
1296461083633385473,19725644,Directed,17174,,,1
1296461083633385473,11348282,Directed,17176,,,1
1296461083633385473,822215673812119553,Directed,17177,,,1
1296461083633385473,26853548,Directed,17178,,,1
966099439239811072,25101996,Directed,17189,,,1
34395888,20177423,Directed,17190,,,1
1271061042685239298,19739126,Directed,17202,,,1
1271061042685239298,913308968809672705,Directed,17206,,,1
1271061042685239298,78523300,Directed,17207,,,1
1271061042685239298,14839147,Directed,17209,,,1
1296713750347685891,9695312,Directed,17211,,,1
97452391,818876014390603776,Directed,17233,,,1
49961508,812362585332912128,Directed,17245,,,1
373416209,135421739,Directed,17255,,,1
2255036665,384951307,Directed,17262,,,1
2255036665,19230601,Directed,17269,,,1
25073877,22203756,Directed,17270,,,1
25073877,48223726,Directed,17271,,,1
25073877,29562422,Directed,17272,,,1
25073877,322293052,Directed,17273,,,1
25073877,29458079,Directed,17275,,,1
25073877,25101996,Directed,17278,,,1
25073877,18166778,Directed,17279,,,1
1261346548635570177,970207298,Directed,17290,,,1
1261346548635570177,818876014390603776,Directed,17291,,,1
1080452069306249216,3138637447,Directed,17318,,,1
1248055290043314177,783214,Directed,17326,,,1
1248055290043314177,3298340918,Directed,17328,,,1
1143587983091744771,17919972,Directed,17347,,,1
3385482372,517077573,Directed,17390,,,1
3385482372,135421739,Directed,17393,,,1
3385482372,742143,Directed,17394,,,1
2902435381,890260178,Directed,17430,,,1
2902435381,460703687,Directed,17431,,,1
2902435381,278146795,Directed,17432,,,1
2902435381,44282068,Directed,17433,,,1
2902435381,79714650,Directed,17434,,,1
2902435381,49305802,Directed,17435,,,1
2902435381,15327565,Directed,17436,,,1
2902435381,19795597,Directed,17437,,,1
2902435381,62614267,Directed,17438,,,1
783432377863286788,742143,Directed,17441,,,1
10228272,3004231,Directed,17451,,,1
890260178,933737516,Directed,17467,,,1
48273686,29840295,Directed,17509,,,1
16186995,24223641,Directed,17511,,,1
1229252334221451266,19739126,Directed,17524,,,1
1229252334221451266,18166778,Directed,17526,,,1
1957882742,36686040,Directed,17560,,,1
33339053,9695312,Directed,17592,,,1
113749355,140118545,Directed,17607,,,1
43389935,25365536,Directed,17611,,,1
43389935,30287715,Directed,17616,,,1
1079774950574174208,20566864,Directed,17631,,,1
1079774950574174208,24719760,Directed,17636,,,1
58465556,226944459,Directed,17654,,,1
1522823412,27673684,Directed,17700,,,1
756345685562298370,320529874,Directed,17715,,,1
4852672499,166747718,Directed,17745,,,1
229636313,35982046,Directed,17827,,,1
229636313,822215679726100480,Directed,17833,,,1
15706037,35999306,Directed,17844,,,1
2891263194,21447363,Directed,17865,,,1
20355858,343331728,Directed,17893,,,1
1166874747893964801,33995409,Directed,17925,,,1
1021883614705930241,166747718,Directed,17937,,,1
1130942048314515456,913812620,Directed,17949,,,1
3298260008,23884517,Directed,17963,,,1
958257993245708288,951400452989603840,Directed,17977,,,1
958257993245708288,1092219625453113344,Directed,17978,,,1
958257993245708288,232518420,Directed,17979,,,1
958257993245708288,940323728650579970,Directed,17983,,,1
958257993245708288,3400030269,Directed,17984,,,1
883494522663051264,909102066,Directed,17996,,,1
116303851,5392522,Directed,18005,,,1
138871323,34296189,Directed,18024,,,1
142721190,217064621,Directed,18025,,,1
142721190,42153941,Directed,18027,,,1
787471052,278662460,Directed,18059,,,1
787471052,1330457336,Directed,18063,,,1
24959108,822215673812119553,Directed,18066,,,1
24959108,715148185,Directed,18067,,,1
24959108,75069067,Directed,18068,,,1
24959108,15587500,Directed,18069,,,1
24959108,400884404,Directed,18070,,,1
24959108,23108704,Directed,18071,,,1
24959108,67324224,Directed,18072,,,1
24959108,106507775,Directed,18073,,,1
24959108,28614550,Directed,18074,,,1
1298281349736849408,30354991,Directed,18095,,,1
1298281349736849408,357606935,Directed,18096,,,1
1298281349736849408,970207298,Directed,18097,,,1
1298281349736849408,15764644,Directed,18099,,,1
1298281349736849408,29501253,Directed,18100,,,1
1298281349736849408,42970367,Directed,18102,,,1
1255601751090225154,600435408,Directed,18108,,,1
1255601751090225154,24959108,Directed,18114,,,1
2698848186,765245597188227073,Directed,18128,,,1
1176423743268282369,2836421,Directed,18135,,,1
1176423743268282369,29442313,Directed,18136,,,1
1176423743268282369,15012486,Directed,18137,,,1
1176423743268282369,216065430,Directed,18141,,,1
1176423743268282369,17220934,Directed,18142,,,1
1176423743268282369,16129920,Directed,18143,,,1
1220461560428138496,1080865917377097728,Directed,18147,,,1
1220461560428138496,25101996,Directed,18152,,,1
887454455788167168,95463107,Directed,18170,,,1
234074680,3333055535,Directed,18194,,,1
2788190348,449588356,Directed,18234,,,1
3070263984,1285980817,Directed,18265,,,1
1298431373540306944,14642495,Directed,18296,,,1
1298431373540306944,14230524,Directed,18300,,,1
1298431373540306944,9695312,Directed,18301,,,1
1298431373540306944,34507480,Directed,18302,,,1
1298431373540306944,120176950,Directed,18303,,,1
1242286556699713537,3198615740,Directed,18315,,,1
1242286556699713537,247653244,Directed,18316,,,1
2444425802,315465682,Directed,18325,,,1
2444425802,490932793,Directed,18326,,,1
2444425802,2807792942,Directed,18329,,,1
2444425802,255855227,Directed,18330,,,1
2444425802,3356531254,Directed,18333,,,1
2444425802,2907774137,Directed,18334,,,1
5943622,3000849148,Directed,18345,,,1
5943622,1031441605,Directed,18348,,,1
5943622,2805856351,Directed,18349,,,1
5943622,48777014,Directed,18350,,,1
5943622,48107626,Directed,18351,,,1
5943622,14140256,Directed,18352,,,1
5943622,740903,Directed,18354,,,1
1068831,9533042,Directed,18355,,,1
1068831,66369206,Directed,18356,,,1
1068831,20292942,Directed,18357,,,1
1068831,11666142,Directed,18358,,,1
1068831,877807935493033984,Directed,18359,,,1
1068831,5768872,Directed,18362,,,1
1068831,729468343,Directed,18363,,,1
1254715321660903426,1170558037251067904,Directed,18365,,,1
1254715321660903426,1249233863777210368,Directed,18367,,,1
1254715321660903426,1221787397718859777,Directed,18368,,,1
1254715321660903426,717685932342661120,Directed,18369,,,1
1254715321660903426,1153286729555537921,Directed,18370,,,1
1254715321660903426,1174721266374234112,Directed,18373,,,1
1254715321660903426,1169370994957594628,Directed,18374,,,1
490932793,243418245,Directed,18432,,,1
1260055980391272449,23504870,Directed,18445,,,1
1260055980391272449,729468343,Directed,18448,,,1
1260055980391272449,4783690002,Directed,18449,,,1
2911000602,155659213,Directed,18455,,,1
2911000602,361315016,Directed,18460,,,1
