Source|Target
132289304|48987707
27247619|18867311
27247619|104156900
27247619|285822339
27247619|159066630
27247619|297613728
27247619|216495307
27247619|47136401
27247619|31173122
27247619|393319162
27247619|15834279
86422542|254096727
86422542|79096325
86422542|186814840
86422542|34136880
86422542|30735324
86422542|241282000
86422542|34947001
86422542|42265279
86422542|381559781
86422542|294354118
37945489|2706459692
37945489|17207345
37945489|69032746
37945489|168667495
37945489|583356580
37945489|280185870
37945489|17006157
37945489|50475775
37945489|465056518
37945489|3127184873
2889235817|2951646112
2889235817|168782879
2889235817|967546596
2889235817|61047667
2889235817|2899277004
2889235817|3023377371
2889235817|2469874885
2889235817|210138735
2889235817|2813555860
2889235817|2386386438
604801801|159428552
604801801|926731644
604801801|278520897
604801801|456297039
604801801|1638524274
604801801|1571369443
604801801|1870045962
604801801|231916720
604801801|358279583
604801801|3191065154
2615461985|872374136
2615461985|251358510
2615461985|3391393787
2615461985|3353847287
2615461985|759603597843849216
2615461985|559886178
2615461985|3386768013
2615461985|2156278138
2615461985|3272157673
2615461985|573146503
94588930|482459112
94588930|626833943
94588930|318014540
94588930|372990881
94588930|435978312
94588930|729411396388179968
94588930|22940219
94588930|375764523
94588930|31449701
94588930|18672145
3247835011|143106382
3247835011|2459616931
3247835011|2593514094
3247835011|123141505
3247835011|19593023
3247835011|18010417
3247835011|448166310
3247835011|290642067
3247835011|61623425
3247835011|15286172
1159519602109505536|12
1159519602109505536|398212417
1159519602109505536|705694814612938752
1159519602109505536|124971652
1159519602109505536|2541402369
1159519602109505536|1214778526945234945
1159519602109505536|2482218436
1159519602109505536|988159122720874496
1159519602109505536|1257605218872819712
1159519602109505536|1106233402540343297
1096726677315612673|927242819755851776
1096726677315612673|938494813
1096726677315612673|1165590283884605440
1096726677315612673|587554102
1096726677315612673|330521658
1096726677315612673|1231971282641727490
1096726677315612673|1010739067003244544
1096726677315612673|1135482702713499653
1096726677315612673|725576342809546752
1096726677315612673|1247491483063791618
1297536303035232256|1193172084823748608
1297536303035232256|1211428268080918528
1297536303035232256|1188903207763927046
1297536303035232256|1120758192227725315
1297536303035232256|926888084716883968
1297536303035232256|702953632241737728
1297536303035232256|974024078620229638
1297536303035232256|1078414684804575238
1297536303035232256|1297243818941718529
1297536303035232256|264107729
1030822758660427776|1238553157824806913
1030822758660427776|1251632272643670018
1030822758660427776|1093184635528531968
1030822758660427776|845551347885916160
1030822758660427776|1282996951634649088
1030822758660427776|1051198891205554176
1030822758660427776|1202586401814040576
1030822758660427776|1150409755342573569
1030822758660427776|4245120801
1030822758660427776|1158657483520585728
1032657346726686721|874293005611565057
1032657346726686721|1098845427812552709
1032657346726686721|1080917275216171009
1032657346726686721|916284593036197888
1032657346726686721|886646712550526978
1032657346726686721|1074549455523901440
1032657346726686721|186047416
1032657346726686721|906164705978449920
1032657346726686721|862084228950970368
1032657346726686721|1100201196260810752
1267467898144112640|829300368454594561
1267467898144112640|1043959209199652864
1267467898144112640|1160248807298387968
1267467898144112640|1277557471339597830
1267467898144112640|264654147
1267467898144112640|1145497867496427520
1267467898144112640|1278070421808648192
1267467898144112640|1238158758028640256
1267467898144112640|824133056864940032
1267467898144112640|1199674071153348626
2670134472|1285023788833345542
2670134472|728115745792528384
2670134472|618300542
2670134472|48266391
2670134472|4794662863
2670134472|1291891187289223168
2670134472|1130681312283508736
2670134472|319359890
2670134472|2298628051
2670134472|398839160
1284987329933910018|1267467898144112640
1284987329933910018|1081130954
1284987329933910018|917606473341067264
1284987329933910018|1144053532397592576
1284987329933910018|53817066
1284987329933910018|88212427
1284987329933910018|921856548258885636
1284987329933910018|251838519
1284987329933910018|4537552402
1284987329933910018|226944459
31173122|14445966
31173122|15389911
31173122|30493445
31173122|19818494
31173122|252863309
31173122|35812439
31173122|181561712
31173122|383972041
31173122|160912170
31173122|19976020
278059361|721185977
278059361|494230716
278059361|38474322
278059361|1233778783
278059361|23417503
278059361|17274753
278059361|18974089
278059361|93835594
278059361|165118839
278059361|161524549
1289034845767729153|1265592896847298562
1289034845767729153|818504780326830080
1289034845767729153|505763621
1289034845767729153|34175810
1289034845767729153|1290617745525166081
1289034845767729153|1124722303
1289034845767729153|715757297075625984
1289034845767729153|475078654
1289034845767729153|2773860870
1289034845767729153|185935470
23605284|27195114
23605284|23815359
23605284|35824754
23605284|1901546563
23605284|19412366
23605284|17925031
23605284|401661659
23605284|224974183
23605284|28412286
23605284|141598384
936132106018852865|1264217318210633730
936132106018852865|830972958625714176
936132106018852865|1176449911392493569
936132106018852865|3008233907
936132106018852865|1276639725244252161
936132106018852865|1241018706840260608
936132106018852865|703588197
936132106018852865|1035946853584592898
936132106018852865|1106096472301453312
936132106018852865|300269627
1024459045355315200|744683950736576512
1024459045355315200|837651487278891008
1024459045355315200|1248698127886028804
1024459045355315200|1156973049671016448
1024459045355315200|1086921407412473857
1024459045355315200|1142709982678388736
1024459045355315200|743502095450464256
1024459045355315200|1243087246766624770
1024459045355315200|1253851192473550851
1024459045355315200|2743972689
1137450173884502018|933207845637672960
1137450173884502018|1013905994
1137450173884502018|1142054625408892928
1137450173884502018|364869113
1137450173884502018|1256174394793172993
1137450173884502018|2504181042
1137450173884502018|2449108402
1137450173884502018|1181136075026309120
1137450173884502018|1220007661036544001
1137450173884502018|1221059475341217792
15251613|3165929680
15251613|28656057
15251613|20168816
15251613|1021416652418834434
15251613|65882260
15251613|19586117
15251613|5841302
15251613|914879373488082944
15251613|475011308
15251613|793556966
1126749496082223104|1109011576659427328
1126749496082223104|1409798257
1126749496082223104|168683422
1126749496082223104|335141638
1126749496082223104|1014716359303839744
1126749496082223104|1083198663424237569
1126749496082223104|1059327333532749824
45224548|428898988
45224548|2927758254
45224548|381854324
45224548|139058264
45224548|155516708
45224548|54373662
45224548|568246117
45224548|43875115
45224548|46253858
45224548|113031652
992608463871270912|145893338
992608463871270912|969658749085540352
992608463871270912|57664761
992608463871270912|151100867
992608463871270912|842814152158707712
992608463871270912|617573980
992608463871270912|262281909
992608463871270912|41139989
992608463871270912|35013719
992608463871270912|49681553
1170593188714811392|3162801059
1170593188714811392|942724566278901761
1170593188714811392|1096887526604853249
1170593188714811392|1191384470269710338
1170593188714811392|1214497714337132544
1170593188714811392|934029733997760512
1170593188714811392|203399526
1170593188714811392|1184148975831658496
1170593188714811392|836454013096902656
1170593188714811392|1135604114451312640
43554463|18228420
43554463|2724577198
43554463|19826509
43554463|525873071
43554463|164764476
43554463|25263456
43554463|130118418
43554463|1222984285
43554463|40885516
43554463|169501634
181561712|192660967
181561712|2257371630
181561712|198274207
181561712|18091904
181561712|66628991
181561712|846326263790948352
181561712|230998757
181561712|1728956976
181561712|283235008
181561712|311756974
199080758|330630219
199080758|16826569
199080758|40928397
199080758|46182314
199080758|2901172654
199080758|860893286336270339
199080758|389537769
199080758|281611269
199080758|23398222
199080758|118958605
47645546|24985771
47645546|460313385
47645546|312422640
47645546|54971160
47645546|391037985
47645546|272905371
47645546|277761722
47645546|342307808
47645546|1492497871
47645546|15721456
1112606882701545475|2154794716
1112606882701545475|868834229542686721
1112606882701545475|752880576928092160
1112606882701545475|859957771562766336
1112606882701545475|240827788
1112606882701545475|921700918537670656
1112606882701545475|1185851116501819392
1112606882701545475|4450179918
1112606882701545475|729343203212701696
1112606882701545475|318364889
300623666|50681428
300623666|226741542
300623666|291991947
300623666|154281203
300623666|151970372
300623666|204204549
300623666|68497720
300623666|139550521
300623666|151166439
300623666|275337714
923357892673028097|953519134037360641
923357892673028097|1878450026
923357892673028097|894537112225067008
923357892673028097|3062562961
923357892673028097|956476343872454656
923357892673028097|335141638
2216375017|1168644412148260866
2216375017|2228816504
2216375017|69958999
2216375017|97029197
2216375017|944638105
2216375017|115718431
2216375017|1604444052
2216375017|4462329401
2216375017|213698984
2216375017|896158685533220864
226919004|21758143
226919004|18904425
226919004|43554463
226919004|15251613
226919004|107836802
226919004|18979204
226919004|19110928
226919004|18739342
226919004|14442916
226919004|27855816
3301180163|291547392
3301180163|2709527586
3301180163|787818552401227776
3301180163|2434573989
3301180163|903943256840568832
3301180163|55117855
3301180163|1328009930
3301180163|44069051
3301180163|43864871
3301180163|1396161031
1254250966624301056|397005189
1254250966624301056|378821324
1254250966624301056|564000560
1254250966624301056|792056160673234944
1254250966624301056|1903428362
1254250966624301056|1238345101874581504
1254250966624301056|53520072
1254250966624301056|757165610237169666
1254250966624301056|1328556822
1254250966624301056|740377608089534465
249391918|33933259
249391918|7152572
249391918|138196154
249391918|176492201
249391918|16550480
249391918|575324332
249391918|136828642
249391918|69395828
249391918|334004901
249391918|962369402652917761
415630243|24597041
415630243|26121123
415630243|155773828
415630243|32171318
415630243|83630235
415630243|136117323
415630243|33900304
415630243|194204602
415630243|191076232
415630243|67609370
3167825616|147016644
3167825616|3219146401
3167825616|2254992907
3167825616|3429026302
3167825616|248236982
3167825616|1674075536
3167825616|417038445
3167825616|205203003
3167825616|3084554166
3167825616|273138677
23233615|48390635
23233615|36250453
23233615|2456687797
23233615|15587331
23233615|493277098
23233615|113984964
23233615|348743758
23233615|468831864
23233615|146301302
23233615|52603905
19211694|34900333
19211694|77505645
19211694|223764929
19211694|325673586
19211694|218613628
19211694|23500212
19211694|1964992333
19211694|9890492
19211694|35341769
19211694|57157062
1199674071153348626|1161095391535931392
1199674071153348626|1194912473515798529
1199674071153348626|1137371497943764992
1199674071153348626|1230876783425314816
1199674071153348626|3926050221
1199674071153348626|1119730603069444096
1199674071153348626|1213187172058054656
1199674071153348626|756123610843054080
1199674071153348626|1243111806262018048
1199674071153348626|1933473283
146098362|737964408354287616
146098362|196722322
146098362|3322745836
146098362|220148390
146098362|87301324
146098362|19530101
146098362|82209185
146098362|1153021690861031424
146098362|23685265
146098362|31364219
15607482|17338078
15607482|98765275
15607482|70737623
15607482|24963961
15607482|334218001
15607482|255712180
15607482|240413164
15607482|14266331
15607482|151739057
15607482|131337144
1073150407319289856|866953267
1073150407319289856|2455031695
1073150407319289856|2202704605
1073150407319289856|34507480
1073150407319289856|3247835011
1073150407319289856|28987332
1073150407319289856|2281038372
1073150407319289856|263921177
1073150407319289856|960340787782299648
1073150407319289856|16325053
101825544|139810781
101825544|63241374
101825544|401959314
101825544|417833035
101825544|383960767
101825544|234759672
101825544|348589174
101825544|374154387
101825544|50246444
101825544|425804776
468782607|2209578694
468782607|307045188
468782607|322841058
468782607|127069789
468782607|2265566531
468782607|721440376
468782607|2508312536
468782607|151355079
468782607|296396459
468782607|703418042416545793
106797195|161026758
106797195|40486747
106797195|116874736
106797195|223959300
106797195|820557098929057792
106797195|24866239
106797195|20508222
106797195|2396645909
106797195|261741297
106797195|14772687
3196511502|491459097
3196511502|2919019624
3196511502|1239661845948104705
3196511502|904760195389247490
3196511502|907670841470701568
3196511502|204124723
3196511502|2835299017
3196511502|1910037278
3196511502|3267974035
3196511502|1940717653
16794568|861761372899745793
16794568|1325849707
16794568|179217575
16794568|3124725231
16794568|3003752015
16794568|17437511
16794568|18812301
16794568|871014254777913344
16794568|931225392576376832
16794568|198270108
1087760543451090944|39364684
1087760543451090944|254231948
1087760543451090944|302852084
1087760543451090944|451131659
1087760543451090944|2953401617
1087760543451090944|339755472
1087760543451090944|968937206
1087760543451090944|104299103
1087760543451090944|220113663
1087760543451090944|4076245697
1102986476260900871|2288835762
1102986476260900871|2437800852
1102986476260900871|1007404198122672129
1102986476260900871|4108067819
1102986476260900871|3396363755
1102986476260900871|325748757
1102986476260900871|862448159053709312
1102986476260900871|4840319103
1102986476260900871|890066619321417728
1102986476260900871|3003633047
18038269|1309988534
18038269|369709589
18038269|2196017031
18038269|22515643
18038269|23973187
18038269|27907782
18038269|962820656
18038269|227452515
18038269|20021051
18038269|807453229
608615938|26726105
608615938|2564393420
608615938|143522752
608615938|199789270
608615938|2230220556
608615938|77692824
608615938|496512430
608615938|94588930
608615938|146098362
608615938|45629519
1180946068550426624|969274188719706113
1180946068550426624|96965854
1180946068550426624|2645175492
1180946068550426624|4136288362
1180946068550426624|1113824976589807617
1180946068550426624|1178304779640070144
1180946068550426624|4147237271
1180946068550426624|43413862
1180946068550426624|959183646098903040
1180946068550426624|921163208215420931
789393170601644032|20162248
789393170601644032|720109771
789393170601644032|506408259
789393170601644032|776860630934360064
789393170601644032|35094637
789393170601644032|397827067
789393170601644032|23561980
789393170601644032|56311965
789393170601644032|69170362
789393170601644032|1372027572
1029803495107559434|1113784979157409792
1029803495107559434|835241363633553408
1029803495107559434|872410685145317377
1029803495107559434|1032772930931961862
1029803495107559434|218843334
1029803495107559434|1127066120161255429
1029803495107559434|1281734289525219328
1029803495107559434|3154000169
1029803495107559434|1101450398211162112
1029803495107559434|706936531215323140
2735062908|794337991
2735062908|300114634
2735062908|2883841
2735062908|3004231
2735062908|55809761
2735062908|419647754
2735062908|14293310
2735062908|111556576
2735062908|295611036
2735062908|138749160
2281038372|19699257
2281038372|2516282973
2281038372|16674308
2281038372|2362684074
2281038372|2549087533
2281038372|99405286
2281038372|20328809
2281038372|29284837
2281038372|57641001
2281038372|486605280
3921057615|24925573
3921057615|4504741037
3921057615|2769654462
3921057615|46278660
3921057615|25253084
3921057615|337958545
3921057615|2787976425
3921057615|106333951
3921057615|3017730435
3921057615|3841967358
1265312285985251330|19697415
1265312285985251330|467823431
1265312285985251330|68611923
1265312285985251330|807095
1265312285985251330|151967576
1265312285985251330|130496027
1265312285985251330|14993272
1265312285985251330|1003107003693137921
1265312285985251330|105327432
1265312285985251330|59031230
305514619|177547725
305514619|321970500
305514619|228541146
305514619|2558929302
305514619|45192325
305514619|26270945
305514619|2978470869
305514619|187912099
305514619|2434021531
305514619|1072120760
77692824|2981295455
77692824|2309058908
77692824|133297922
77692824|20010173
77692824|18332190
77692824|368294392
77692824|624632838
77692824|37965169
77692824|229058312
77692824|313079008
1092955748676526080|1159772234044432384
1092955748676526080|1241579099623026688
1092955748676526080|1120223004179329024
1092955748676526080|1163793288014389249
1092955748676526080|1203691626587021312
1092955748676526080|1055321064530599936
1092955748676526080|904367359258894337
1092955748676526080|1046037935122862081
1092955748676526080|1107826482271772675
1092955748676526080|1257910674728108039
15834279|3008584382
15834279|298674314
15834279|14849130
15834279|105908622
15834279|2721968648
15834279|753009824514859008
15834279|182059275
15834279|21475722
15834279|410800298
15834279|776771879793074176
28076276|406378004
28076276|2292066539
28076276|2964454775
28076276|32254949
28076276|239856014
28076276|3225636721
28076276|493556547
28076276|341629993
28076276|331947706
28076276|1959409220
3307872617|367680607
3307872617|2182720247
3307872617|34674666
3307872617|941565150
3307872617|574760117
3307872617|171697517
3307872617|78334886
3307872617|788161806837555200
3307872617|29915906
3307872617|135845956
1103708226107965445|1166733205065674752
1103708226107965445|1235867834246283266
1103708226107965445|1220478634877759493
1103708226107965445|1061969732327354368
1103708226107965445|326091921
1103708226107965445|1053196031326855168
1103708226107965445|82319018
1103708226107965445|1160857164279406597
1103708226107965445|56185177
1103708226107965445|1264884890014822400
1292179730318397440|3280390549
1292179730318397440|18378475
1292179730318397440|797891689767641088
1292179730318397440|64873084
1292179730318397440|721372946
1292179730318397440|763443787066699776
1292179730318397440|1251825713583394816
1292179730318397440|866168213968695297
1292179730318397440|1149797204481269761
1292179730318397440|58465556
257590445|1203381377661579264
257590445|17293897
257590445|54563762
257590445|1319554081
257590445|1132434448555872256
257590445|90441288
257590445|177549637
257590445|1016223722
257590445|1152279248
257590445|597572559
90774609|19923638
90774609|77220986
90774609|490117736
90774609|20177423
90774609|55227248
90774609|105955791
90774609|274136212
90774609|13018112
90774609|14677919
90774609|141598384
98878309|555136321
98878309|153811390
98878309|124474763
98878309|371588520
98878309|179171620
98878309|100599214
98878309|172963958
98878309|320895582
98878309|1324629338
98878309|499811956
829300368454594561|754007293
829300368454594561|913148494197686272
829300368454594561|2358522338
829300368454594561|1173419016125202432
829300368454594561|1258714166526951425
829300368454594561|401718858
829300368454594561|376420976
829300368454594561|141170174
829300368454594561|784794420336025602
829300368454594561|283382762
2564393420|826403856
2564393420|2348020142
2564393420|12135162
2564393420|1411497410
2564393420|18207870
2564393420|47576690
2564393420|107411693
2564393420|622161002
2564393420|1224253334095200257
2564393420|25812784
1141829212447354881|1061017220392853504
1141829212447354881|378302255
1141829212447354881|846798856666918912
1141829212447354881|326154459
1141829212447354881|2746035118
1141829212447354881|1235753824767352838
1141829212447354881|2187523180
1141829212447354881|1274201458238504965
1141829212447354881|1002343540347858944
1141829212447354881|1278780631233835012
199789270|1573265498
199789270|183334802
199789270|81825702
199789270|245396976
199789270|20475121
199789270|2570964214
199789270|569928247
199789270|20288550
199789270|307250960
199789270|25986346
37396210|8830542
37396210|14599341
37396210|31601961
37396210|40707196
37396210|861589118
37396210|156298215
37396210|471312584
37396210|1449675510
37396210|402965746
37396210|2491667479
18979204|19932032
18979204|2879990713
18979204|76336580
18979204|24269961
18979204|19063979
18979204|187295884
18979204|6892312
18979204|24741334
18979204|5402612
18979204|46395209
1285577965590310912|13049362
1285577965590310912|101311381
1285577965590310912|16664681
1285577965590310912|25365536
1285577965590310912|6519522
1285577965590310912|58598187
1285577965590310912|57097104
1285577965590310912|409486555
1285577965590310912|65187067
1285577965590310912|737964408354287616
1059325677202157568|1083198663424237569
1059325677202157568|168683422
1059325677202157568|1059327333532749824
960340787782299648|1144540365854167041
960340787782299648|1639942866
960340787782299648|14558107
960340787782299648|2438071976
960340787782299648|1041618580817686528
960340787782299648|146887296
960340787782299648|223771975
960340787782299648|757050768
960340787782299648|1132832428353966081
960340787782299648|934738952434589696
613783043|29581408
613783043|876757566
613783043|2474469877
613783043|844100822
613783043|281074200
613783043|89788329
613783043|587505833
613783043|442206631
613783043|305037809
613783043|56125614
310172617|19986985
310172617|23605284
310172617|925889023742156800
310172617|2858807777
310172617|35369214
310172617|86422542
310172617|1545145386
310172617|106797195
310172617|47645546
310172617|85452649
438349941|242582478
438349941|2725655477
438349941|889930754603577344
438349941|1089252049286557697
438349941|958357143475732481
438349941|961112242644275200
438349941|176928549
438349941|918377265326673921
438349941|634598530
438349941|1277695476
546995355|1586923657
546995355|2895499182
546995355|1089786500
546995355|195735454
546995355|168654202
546995355|23084261
546995355|124204576
546995355|518433436
546995355|2467791
546995355|1484896261
306680565|2296166880
306680565|741931884859400192
306680565|1189515455469277184
306680565|101492671
306680565|3096403627
306680565|1174365559762214912
306680565|114182736
306680565|2897325553
306680565|1193693087660265472
306680565|1075794082490855425
876294373578727424|936684223
876294373578727424|905530314
876294373578727424|15488378
876294373578727424|3118543775
876294373578727424|719335276053729281
876294373578727424|949052710858477568
876294373578727424|824722538601283589
876294373578727424|1153782401144934400
876294373578727424|928021800994332672
876294373578727424|153633931
172589611|810904605760651264
172589611|306582939
172589611|818899152960626689
172589611|55442973
172589611|29779206
172589611|15549109
172589611|68758745
172589611|1063504946476302341
172589611|15966784
172589611|155769905
1094136358296264704|87724195
1094136358296264704|904240851118956544
1094136358296264704|3289503243
1094136358296264704|2450299851
1094136358296264704|288119115
1094136358296264704|1091647993613299712
1094136358296264704|705753968
1094136358296264704|906649955217092608
1094136358296264704|836901650635833344
1094136358296264704|751681991603544065
275387038|402986387
275387038|984956839
275387038|269801479
275387038|52489727
275387038|348654395
275387038|1090100912
275387038|146889816
275387038|352746888
275387038|133964959
275387038|29727866
143522752|15962388
143522752|18222378
143522752|149726145
143522752|183045481
143522752|15745313
143522752|18700806
143522752|30602016
143522752|22453641
143522752|17450881
143522752|32660559
2351169589|980630766571925504
2351169589|867249563614228481
2351169589|859241138447896576
2351169589|726615297394900993
2351169589|818293769736830977
2351169589|2904727191
2351169589|140042365
2351169589|783149550840066048
2351169589|3011892842
2351169589|3330424481
107836802|71300223
107836802|26722162
107836802|236517568
107836802|795319794
107836802|21719824
107836802|74759995
107836802|405570548
107836802|763959596
107836802|125809631
107836802|53219453
1119763877825105920|1185106112007159809
1119763877825105920|980749991491682304
1119763877825105920|1279680032386936832
1119763877825105920|811614440596639744
1119763877825105920|9695312
1119763877825105920|1128257962680541184
1119763877825105920|1033994695595065347
1119763877825105920|825431195274067969
1119763877825105920|110936556
1119763877825105920|996134253720231941
611949377|71506821
611949377|20155652
611949377|20015311
611949377|360515034
611949377|459372760
611949377|365398182
611949377|155642429
611949377|289428859
611949377|447355862
611949377|422800955
1145497867496427520|155516708
1145497867496427520|3313157662
1145497867496427520|3142116112
1145497867496427520|247634493
1145497867496427520|979629886066348032
1145497867496427520|1109032206524129280
1145497867496427520|1119932884792614912
1145497867496427520|1035660170393776129
1145497867496427520|178765854
1145497867496427520|4375041622
946056610039894017|2885833594
946056610039894017|176628599
946056610039894017|800101644239130624
946056610039894017|1170266005320491008
946056610039894017|1107222598486773760
946056610039894017|991075254935093253
946056610039894017|921921520401821696
946056610039894017|1023954329726791682
946056610039894017|4836683477
946056610039894017|3511891227
1195387749488103425|4078701411
1195387749488103425|1239035701146062848
3459375143|204026449
3459375143|51634652
3459375143|23234807
3459375143|125988399
3459375143|224697591
3459375143|17292143
3459375143|759251
3459375143|241964676
3459375143|806617257723969537
3459375143|5162861
719218159|2443652649
719218159|258926374
719218159|124083358
719218159|396866544
719218159|44196397
719218159|101617959
719218159|471579760
719218159|1692936547
719218159|110365072
719218159|840897602
385427709|708414127627173888
385427709|27485647
385427709|113174474
385427709|30929236
385427709|218104451
385427709|869641152
385427709|275416634
385427709|563040417
385427709|484834482
385427709|946001065165680640
764434411031060480|2541999628
764434411031060480|412135727
764434411031060480|48722959
764434411031060480|997533018465161218
764434411031060480|1001469205491929088
764434411031060480|2532908930
764434411031060480|26767094
764434411031060480|138372303
764434411031060480|152218877
764434411031060480|33881934
221932544|989532019
221932544|10012122
221932544|40527958
221932544|148058371
221932544|19889168
221932544|63319168
221932544|97003740
221932544|789508717
221932544|364913699
221932544|59900378
1250939077702156290|826459665542283264
1250939077702156290|1240627141039009794
1250939077702156290|2638920971
1250939077702156290|768956048283762688
1250939077702156290|121402638
1250939077702156290|3357737231
1250939077702156290|996714062636572672
1250939077702156290|1056949975857405952
1250939077702156290|278045443
1250939077702156290|191088059
404505766|347602853
404505766|874146714
404505766|487661188
404505766|495102115
404505766|33884545
404505766|604917414
404505766|11348282
404505766|991834302781456384
404505766|151154260
404505766|455391271
587463737|2396677714
587463737|464150256
587463737|360560891
587463737|2868127063
587463737|14231026
587463737|44071224
587463737|960266223563964417
587463737|4868009199
587463737|3270117308
587463737|549180727
335882527|1088241636075888640
335882527|1188598733572886528
335882527|1004129568096169985
335882527|1028262962149187584
335882527|1109604072150183939
335882527|1290114007265955840
335882527|1202743175993004032
335882527|1293584635495174144
335882527|1068281295237771264
335882527|1248654714050416641
19970426|5947722
19970426|22543573
19970426|2860898992
19970426|843705180
19970426|160951315
19970426|192166979
19970426|14331326
19970426|166529071
19970426|95610041
19970426|14582481
60865434|160292901
60865434|19994074
60865434|94132246
60865434|32453930
60865434|813286
60865434|48459607
60865434|14433891
60865434|44340677
60865434|158487331
60865434|166270127
2615556936|2861480479
2615556936|3115067489
2615556936|3141871641
2615556936|2787564363
2615556936|143607999
2615556936|1310605388
2615556936|148395960
2615556936|2232416814
2615556936|174054249
2615556936|67166275
18377827|15485999
18377827|19682187
18377827|143140326
18377827|1157948778
18377827|798702295236116480
18377827|1594845157
18377827|29459903
18377827|15958614
18377827|28022830
18377827|423868716
268599131|135062226
268599131|1250834118134431745
268599131|408757920
268599131|769214965
268599131|72137801
268599131|546784646
268599131|28336806
268599131|1029224599
268599131|74243199
268599131|83927934
17482443|390125388
17482443|103982345
17482443|40617225
17482443|287754642
17482443|50538109
17482443|4061689181
17482443|96631103
17482443|2779802891
17482443|171882186
17482443|183982294
1022555965894340608|896455429479378944
1022555965894340608|1525113121
1022555965894340608|1033393082111152128
1022555965894340608|843171785025699840
1022555965894340608|1055237775237230592
1022555965894340608|1053826568878022660
1022555965894340608|837802158368129027
1022555965894340608|1415472529
1022555965894340608|1054010883117080576
1022555965894340608|3643543941
1088831114813362176|1638021792
1088831114813362176|36117822
1088831114813362176|267128356
1088831114813362176|1073464196967342081
1088831114813362176|2157651508
1088831114813362176|901535204107583490
1088831114813362176|46740920
1088831114813362176|924944607993106432
1088831114813362176|162905859
1088831114813362176|410811457
77128292|4662078015
77128292|228270847
77128292|2973942743
77128292|3526974621
77128292|4656339563
77128292|42748576
77128292|24859104
77128292|234384359
77128292|103698379
77128292|4866725716
5411002|18782224
5411002|21518367
5411002|14253109
5411002|16128954
5411002|30316812
5411002|161801527
5411002|128013480
5411002|17106845
5411002|2829401
5411002|37866589
1260327938483986434|28631535
1260327938483986434|121402638
1260327938483986434|565752397
1260327938483986434|151123001
1260327938483986434|158487331
1260327938483986434|740336334
1260327938483986434|798880817879650310
1260327938483986434|142264595
1260327938483986434|550202880
1260327938483986434|376113319
4415530752|171595229
4415530752|87602190
4415530752|24278900
4415530752|543533194
4415530752|26348933
4415530752|93241016
4415530752|457554412
4415530752|236699098
4415530752|238475531
4415530752|1360848966
1609523941|432524003
1609523941|415653724
1609523941|352708705
1609523941|344906455
1609523941|133423297
1609523941|382428514
1609523941|14872237
1609523941|1852509494
1609523941|185326973
1609523941|84792869
171711068|1079752320211144706
171711068|23958663
171711068|720610387801088001
171711068|250793815
171711068|298960961
171711068|1166006272963022848
171711068|81081722
171711068|91543259
171711068|3298913823
171711068|151945186
1006293737654358016|398707835
1006293737654358016|79210515
1006293737654358016|322503893
1006293737654358016|302037705
1006293737654358016|551261266
1006293737654358016|555085044
1006293737654358016|926521193674559490
1006293737654358016|706048314333077504
1006293737654358016|85295485
1006293737654358016|983698797661446145
56810175|50506870
56810175|764926540828278784
56810175|19407585
56810175|206494173
56810175|16313480
56810175|2231673673
56810175|65666255
56810175|18422799
56810175|26828593
56810175|62979319
1116468016877850624|278081143
1116468016877850624|950290574
1116468016877850624|165856380
1116468016877850624|27260086
1116468016877850624|1040731263169114113
1116468016877850624|85772748
1116468016877850624|15518506
1116468016877850624|1069702829340803072
1116468016877850624|290081566
1116468016877850624|295894175
2761596124|1095075564644380678
2761596124|1371928424
2761596124|1007571402743042049
2761596124|1055528152099930114
2761596124|202422331
2761596124|1082068376837599233
2761596124|869554723472498688
2761596124|98240798
2761596124|905346244658298881
2761596124|1091857819500982273
1298686912262266881|60865434
1298686912262266881|373493041
1298686912262266881|1192946702891790336
1298686912262266881|587463737
1298686912262266881|1221130987477835777
1298686912262266881|343627165
1298686912262266881|330446733
1298686912262266881|1964571728
1298686912262266881|133430928
1298686912262266881|1725137533
960569243514359808|2394046841
960569243514359808|1216282967665971200
960569243514359808|266041982
960569243514359808|1246174113665888256
960569243514359808|1249641658834210817
960569243514359808|1260598344226914304
960569243514359808|1216224241617637377
960569243514359808|1252142289255911424
960569243514359808|1708771790
960569243514359808|1166340222432546816
51154192|111016272
51154192|611311515
51154192|832348861
51154192|498970290
51154192|104319298
51154192|101573781
51154192|1020728958
51154192|1691434632
51154192|61664303
51154192|36751350
456425189|1295814729257156608
456425189|1285940540165562372
456425189|1209116103760326656
456425189|1274213866755567616
456425189|1275947624554692608
456425189|1285138526649163776
456425189|1267201133669502978
456425189|703437461
456425189|1017452767491837952
456425189|1286173236783394816
376378883|1186226905
376378883|126783393
376378883|336720832
376378883|618420295
376378883|579278750
376378883|445707414
376378883|740336334
376378883|390939740
376378883|105830515
376378883|99806132
1144813094|874624549320499200
1144813094|4051391543
1144813094|3254093934
1144813094|4676393203
1144813094|794454294439280640
1144813094|2388451053
1144813094|2972651238
1144813094|1343300677
1144813094|819168581070049280
1144813094|706314313938530304
1298651549342797827|3434250112
1298651549342797827|1128928230
1298651549342797827|736460000
1298651549342797827|4561571423
1298651549342797827|3169413316
1298651549342797827|238179126
1298651549342797827|816042957333733376
1298651549342797827|3576918197
1298651549342797827|122394817
1298651549342797827|1445077393
